prod_id,order_quantity,time
8977,195,2021/09/18 22:53
5742,20,2021/09/19 0:20
8733,3,2021/09/19 1:00
5921,33,2021/09/19 1:57
9553,10,2021/09/19 3:05
3866,173,2021/09/19 4:25
3314,56,2021/09/19 5:12
5711,162,2021/09/19 5:21
3490,22,2021/09/19 6:25
1574,159,2021/09/19 7:10
1297,122,2021/09/19 8:47
8841,117,2021/09/19 9:36
4214,34,2021/09/19 10:56
4144,25,2021/09/19 11:30
7586,183,2021/09/19 12:06
4570,23,2021/09/19 13:03
7947,167,2021/09/19 13:35
8061,100,2021/09/19 14:43
4004,19,2021/09/19 15:02
2147,146,2021/09/19 16:09
9709,188,2021/09/19 16:27
4323,120,2021/09/19 18:06
4905,184,2021/09/19 18:14
8820,101,2021/09/19 19:10
7413,30,2021/09/19 19:42
6662,142,2021/07/29 5:11
4212,193,2021/07/29 7:07
1040,67,2021/07/29 8:57
4706,25,2021/07/29 10:16
6708,5,2021/07/29 11:15
9950,141,2021/07/29 12:11
7933,15,2021/07/29 13:50
3848,60,2021/07/29 15:49
5136,120,2021/07/29 16:23
1763,90,2021/07/29 16:58
2508,86,2021/07/29 17:31
1277,180,2021/07/29 18:31
4349,98,2021/07/29 20:20
2576,64,2021/07/29 21:33
4711,179,2021/07/29 22:51
5454,136,2021/07/30 0:46
3338,2,2021/07/30 0:50
5110,136,2021/07/30 2:34
5901,74,2021/07/30 4:17
9999,128,2021/07/30 5:39
3107,156,2021/07/30 5:41
3392,123,2021/07/30 7:26
3861,6,2021/07/30 8:00
7252,58,2021/07/30 9:51
3594,66,2021/07/30 11:37
7735,46,2021/07/30 12:45
2685,163,2021/07/30 13:52
1902,52,2021/07/30 15:48
6502,113,2021/07/30 16:53
3201,191,2021/07/30 17:47
2583,156,2021/07/30 18:57
4395,73,2021/07/30 19:04
6320,187,2021/07/30 20:50
9490,192,2021/07/30 21:26
1407,51,2021/07/30 22:01
8035,34,2021/07/30 23:45
5758,179,2021/07/31 0:56
2036,84,2021/07/31 1:59
2075,167,2021/07/31 3:15
1627,82,2021/07/31 3:52
1686,25,2021/07/31 4:58
4374,142,2021/07/31 5:50
1717,8,2021/07/31 5:52
8542,29,2021/07/31 5:57
4562,200,2021/07/31 6:05
4644,9,2021/07/31 6:45
6042,154,2021/07/31 7:06
1979,54,2021/07/31 9:02
2267,162,2021/07/31 10:40
9452,183,2021/07/31 10:49
7409,76,2021/07/31 11:46
6578,198,2021/07/31 12:59
3163,107,2021/07/31 13:17
1457,20,2021/07/31 13:53
9879,153,2021/07/31 15:42
7543,103,2021/07/31 17:21
7830,47,2021/07/31 18:13
5702,194,2021/07/31 19:00
7617,34,2021/07/31 19:21
7052,76,2021/07/31 20:43
6271,195,2021/07/31 22:10
4147,44,2021/07/06 8:05
6248,197,2021/07/06 8:58
9067,188,2021/07/06 10:44
9281,54,2021/07/06 11:03
4513,155,2021/07/06 12:54
1530,79,2021/07/06 13:19
9342,112,2021/07/06 13:57
8062,59,2021/07/06 15:09
5074,143,2021/07/06 16:11
8290,8,2021/07/06 17:28
7614,152,2021/07/06 18:03
1744,113,2021/07/06 18:39
9544,172,2021/07/06 19:54
4577,154,2021/07/06 21:06
5800,22,2021/07/06 21:29
8225,118,2021/07/06 22:11
5035,10,2021/07/07 0:11
7215,89,2021/07/07 2:07
9495,66,2021/07/07 4:01
5968,45,2021/07/07 5:44
2440,174,2021/07/07 5:51
8972,151,2021/07/07 7:14
5237,155,2021/07/07 8:38
3447,115,2021/07/07 10:30
8526,137,2021/07/07 11:13
2151,150,2021/07/07 11:51
9875,5,2021/07/07 13:00
9056,170,2021/07/07 14:21
7730,192,2021/07/07 14:24
5922,27,2021/07/07 14:59
8799,66,2021/07/07 15:51
4323,39,2021/07/07 17:20
3559,75,2021/07/07 18:05
8181,76,2021/07/07 20:01
6792,126,2021/07/07 21:07
2458,138,2021/07/07 22:27
1212,149,2021/12/24 21:48
8915,168,2021/12/24 22:00
2354,158,2021/12/24 23:30
3346,52,2021/12/24 23:57
2262,167,2021/12/25 0:39
6379,191,2021/12/25 0:41
4469,165,2021/12/25 2:39
5216,176,2021/12/25 2:58
4012,98,2021/12/25 4:31
5429,52,2021/12/25 6:10
8234,36,2021/12/25 6:53
3372,199,2021/12/25 8:38
9491,160,2021/12/25 10:37
2578,128,2021/12/25 12:14
8945,158,2021/12/25 12:44
4461,20,2021/12/25 14:25
7997,182,2021/12/25 14:55
2046,51,2021/12/25 15:42
1691,48,2021/12/25 17:09
7453,116,2021/12/25 18:36
4164,31,2021/12/25 18:52
2461,74,2021/12/25 18:52
5718,5,2021/12/25 18:59
5369,129,2021/12/25 18:59
4924,81,2021/12/25 19:57
4666,2,2021/12/25 20:27
4296,107,2021/12/25 21:04
7784,143,2021/12/25 21:51
4323,65,2021/07/24 17:29
1046,103,2021/07/24 18:29
8621,112,2021/07/24 19:42
9938,42,2021/07/24 20:49
8026,4,2021/07/24 21:05
5958,146,2021/07/24 21:15
4924,133,2021/07/24 23:15
3775,147,2021/07/25 1:14
1676,85,2021/07/25 2:18
5913,195,2021/07/25 4:11
3850,127,2021/07/25 5:54
9429,40,2021/07/25 7:01
7024,142,2021/07/25 7:22
1897,16,2021/07/25 8:15
8356,178,2021/07/25 10:02
8577,9,2021/07/25 10:14
3499,199,2021/07/25 10:55
1091,114,2021/07/25 11:34
2124,173,2021/07/25 11:58
1992,5,2021/07/25 13:50
3777,200,2021/07/25 14:14
5320,117,2021/07/25 15:12
4916,152,2021/07/25 16:51
7945,186,2021/07/25 18:23
9407,90,2021/07/25 18:41
5709,75,2021/07/25 20:12
2123,197,2021/07/25 22:05
3362,88,2021/07/25 22:29
2842,13,2021/07/25 23:20
4821,153,2021/07/25 23:57
7186,33,2021/07/26 0:01
2912,200,2021/07/26 1:34
2865,92,2021/07/26 1:49
2066,185,2021/07/26 3:00
4825,90,2021/07/26 4:45
5269,100,2021/07/26 5:07
1317,146,2021/07/26 5:43
4652,80,2021/07/26 6:16
7893,108,2021/07/26 6:19
8903,133,2021/07/26 7:40
8224,98,2021/07/26 8:07
7242,113,2021/07/26 9:45
9573,53,2021/07/26 11:38
1563,172,2021/07/26 12:25
6309,188,2021/07/26 13:52
2366,129,2021/07/26 13:58
2102,116,2021/07/26 14:25
9795,78,2021/07/26 14:40
1711,151,2021/07/26 16:08
3366,94,2021/07/26 17:52
1587,107,2021/07/26 17:55
6348,31,2021/07/26 19:53
9084,76,2021/06/13 15:36
6887,50,2021/06/13 17:01
6490,52,2021/06/13 17:29
5095,194,2021/06/13 18:20
8454,164,2021/06/13 19:50
6357,162,2021/06/13 21:11
7985,126,2021/06/13 22:32
4124,19,2021/06/14 0:13
6632,123,2021/06/14 1:13
4755,181,2021/06/14 1:27
1151,18,2021/06/14 3:04
4645,71,2021/06/14 4:27
3358,21,2021/06/14 4:50
1978,121,2021/06/14 5:55
4949,134,2021/06/14 6:48
8593,62,2021/06/14 8:37
2969,165,2021/06/14 9:22
4722,111,2021/06/14 9:55
1473,140,2021/06/14 11:00
3157,175,2021/06/14 11:16
2066,100,2021/06/14 12:17
2393,7,2021/06/14 13:49
5845,42,2021/06/14 14:52
5356,176,2021/06/14 14:59
4411,26,2021/06/14 16:57
6970,62,2021/06/14 17:07
4104,84,2021/06/29 20:36
3124,150,2021/06/29 21:42
2688,129,2021/06/29 23:11
5425,47,2021/06/29 23:37
9768,94,2021/06/30 1:03
8934,134,2021/06/30 2:33
7984,172,2021/06/30 2:55
5838,1,2021/06/30 4:08
3502,39,2021/06/30 4:14
3353,146,2021/06/30 5:23
6201,8,2021/06/30 5:52
5366,180,2021/06/30 6:59
5662,75,2021/06/30 7:43
6442,112,2021/06/30 8:05
5824,140,2021/06/30 8:50
8329,10,2021/06/30 9:11
4378,191,2021/06/30 10:43
9137,141,2021/06/30 11:34
3867,150,2021/06/30 12:49
4920,59,2021/06/30 13:15
7837,116,2021/06/30 14:29
5453,181,2021/06/30 14:56
5986,13,2021/06/30 15:36
4816,158,2021/06/30 16:07
5132,198,2021/06/30 17:29
3149,192,2021/06/30 18:57
9239,39,2021/06/30 19:14
9159,45,2021/06/30 20:09
5381,85,2021/06/30 20:28
4778,199,2021/06/30 21:39
5020,165,2021/06/30 21:42
6037,187,2021/06/30 22:23
5885,6,2021/06/30 22:51
7952,144,2021/06/30 23:47
6913,155,2021/07/01 0:34
6424,15,2021/07/01 0:53
2380,97,2021/07/01 1:46
3526,181,2021/07/01 2:54
4245,100,2021/07/01 3:25
3767,62,2021/07/01 4:56
4768,148,2021/07/01 6:39
4577,78,2021/07/01 8:37
2640,167,2021/07/01 9:30
1403,92,2021/07/01 11:12
7093,24,2021/07/01 11:17
8301,15,2021/07/01 11:48
7277,94,2021/07/01 13:20
9065,179,2021/07/01 15:18
1511,64,2021/07/01 16:31
1805,172,2021/07/01 16:38
9155,129,2021/07/01 17:33
8903,184,2021/07/01 19:04
2390,84,2021/07/01 19:13
7695,57,2021/07/01 21:11
3214,154,2021/07/01 22:54
7644,15,2021/07/02 0:00
1962,119,2021/07/02 1:04
7581,24,2021/07/02 1:13
4175,112,2021/07/02 1:49
9124,181,2021/07/02 2:15
2713,180,2021/07/02 2:44
3616,108,2021/07/02 4:32
1737,150,2021/07/02 4:49
5277,12,2021/07/02 6:47
7987,144,2021/07/02 7:50
6868,168,2021/07/02 9:13
4996,190,2021/04/20 5:23
7286,78,2021/04/20 7:08
6657,137,2021/04/20 7:35
9705,80,2021/04/20 9:34
9370,120,2021/04/20 10:16
4058,146,2021/04/20 10:34
8667,37,2021/04/20 12:12
8416,136,2021/04/20 14:08
4753,99,2021/04/20 14:58
5628,122,2021/04/20 15:14
3847,82,2021/04/20 15:37
6569,59,2021/04/20 17:25
4368,182,2021/04/20 17:39
5813,84,2021/04/20 18:46
8115,145,2021/04/20 18:48
9043,99,2021/04/20 20:43
3689,16,2021/04/20 21:30
6403,144,2021/04/20 22:30
4676,186,2021/04/21 0:05
2663,137,2021/04/21 1:14
9445,19,2021/04/21 2:55
7840,116,2021/04/21 3:57
3652,81,2021/04/21 4:42
9275,27,2021/04/21 5:09
6195,66,2021/04/21 6:24
3402,137,2021/04/21 6:28
6307,46,2021/04/21 6:59
5856,29,2021/04/21 7:59
4992,47,2021/04/21 8:02
4693,194,2021/04/21 9:47
8300,31,2021/04/21 9:51
7626,160,2021/04/21 10:27
8192,49,2021/04/21 10:49
7760,168,2021/01/29 11:30
9604,151,2021/01/29 12:36
7354,79,2021/01/29 12:39
3108,110,2021/01/29 12:47
3354,175,2021/01/29 12:50
7789,119,2021/01/29 12:53
1699,38,2021/01/29 13:55
1589,104,2021/01/29 14:23
9272,147,2021/01/29 16:18
3312,24,2021/01/29 16:26
9939,126,2021/01/29 17:07
2607,125,2021/01/29 18:23
9587,179,2021/01/29 19:33
1587,195,2021/01/29 19:35
9386,67,2021/01/29 19:36
6873,111,2021/01/29 20:56
3403,76,2021/01/29 22:18
1633,162,2021/01/29 22:31
6583,52,2021/01/30 0:22
2465,138,2021/01/30 2:03
8650,25,2021/01/30 3:13
9100,95,2021/01/30 3:45
9744,171,2021/01/30 4:04
4164,199,2021/01/30 5:00
5508,107,2021/01/30 6:11
6481,117,2021/01/30 6:59
2698,48,2021/01/30 8:42
1860,86,2021/01/30 9:29
4993,9,2021/01/30 9:45
1274,123,2021/12/02 13:55
6741,89,2021/12/02 14:38
2101,165,2021/12/02 15:32
1663,29,2021/12/02 15:49
9385,102,2021/12/02 16:33
9260,154,2021/12/02 18:17
2033,38,2021/12/02 19:14
7210,32,2021/12/02 20:37
7899,193,2021/12/02 21:41
1835,170,2021/12/02 23:01
6590,77,2021/12/02 23:25
6188,16,2021/12/03 0:44
8140,179,2021/12/03 1:20
3561,186,2021/12/03 1:28
6217,143,2021/12/03 1:43
6032,146,2021/12/03 2:18
8056,66,2021/12/03 3:38
3265,135,2021/12/03 4:35
7076,130,2021/12/03 5:57
2922,149,2021/12/03 7:47
4917,200,2021/12/03 9:22
7646,148,2021/12/03 10:53
5921,157,2021/12/03 12:07
6837,169,2021/12/03 12:58
7296,13,2021/12/03 13:50
8245,129,2021/12/03 14:39
9352,32,2021/12/03 15:04
2029,162,2021/12/03 15:57
4567,50,2021/12/03 16:29
6507,40,2021/12/03 17:12
6057,86,2021/12/03 17:58
4185,108,2021/12/03 19:17
9976,184,2021/12/03 20:20
1982,68,2021/12/03 21:20
6308,118,2021/12/03 22:31
4018,70,2021/12/04 0:10
6076,155,2021/12/04 0:57
1413,59,2021/12/04 1:42
7695,51,2021/12/04 2:30
1056,79,2021/12/04 4:15
4197,161,2021/12/04 5:30
2769,62,2021/12/04 5:44
5111,28,2021/12/04 6:31
4942,197,2021/12/04 7:53
5612,16,2021/12/04 9:30
4797,39,2021/12/04 10:28
4645,143,2021/12/04 11:48
7241,106,2021/12/04 12:24
2347,66,2021/12/04 12:24
8885,111,2021/12/04 13:32
5205,78,2021/12/04 14:17
5932,107,2021/12/04 14:41
4600,124,2021/12/04 16:33
6290,154,2021/12/04 17:24
6308,107,2021/12/04 18:20
3564,176,2021/12/04 20:08
1390,144,2021/12/04 20:35
5287,108,2021/12/04 20:42
6035,82,2021/12/04 21:29
2640,182,2021/12/04 23:25
5982,47,2021/12/05 0:07
3682,37,2021/12/05 0:12
8451,99,2021/12/05 1:53
5470,69,2021/12/05 3:49
9127,200,2021/12/05 4:35
8046,18,2021/12/05 5:57
2917,18,2021/12/05 6:42
5020,137,2021/12/05 7:39
7995,27,2021/12/05 8:09
1464,56,2021/12/03 20:10
5030,196,2021/12/03 21:03
3711,186,2021/12/03 22:28
5138,170,2021/12/03 23:06
4560,70,2021/12/03 23:16
5447,73,2021/12/04 0:28
8902,65,2021/12/04 0:35
6508,121,2021/12/04 2:33
4248,56,2021/12/04 3:07
3169,61,2021/12/04 3:45
7549,130,2021/12/04 5:34
2840,191,2021/12/04 6:10
1358,3,2021/12/04 8:02
3196,164,2021/12/04 8:26
4403,9,2021/12/04 8:59
5199,88,2021/12/04 9:07
8301,107,2021/12/04 11:01
7347,197,2021/12/04 12:52
3262,42,2021/12/04 13:39
4538,160,2021/12/04 13:41
1351,72,2021/01/19 15:09
6395,54,2021/01/19 16:38
7504,76,2021/01/19 18:00
7692,141,2021/01/19 18:10
8896,118,2021/01/19 19:45
8884,23,2021/01/19 21:34
9063,93,2021/01/19 22:51
3976,116,2021/01/19 23:54
8773,148,2021/01/20 0:44
9939,94,2021/01/20 2:36
2288,100,2021/01/20 2:55
4074,129,2021/01/20 3:32
5641,171,2021/01/20 5:25
3288,77,2021/01/20 7:19
5696,92,2021/01/20 8:21
8173,174,2021/01/20 9:19
3628,184,2021/01/20 10:49
5014,177,2021/01/20 12:37
6877,163,2021/01/20 13:31
2158,95,2021/01/20 13:56
5042,145,2021/01/20 14:26
4554,100,2021/01/20 15:44
2649,179,2021/01/20 16:47
9593,37,2021/01/20 17:30
3694,119,2021/01/20 18:56
7593,74,2021/01/20 20:42
8987,118,2021/01/20 22:33
2344,157,2021/01/20 23:03
8605,188,2021/01/21 0:15
7507,62,2021/01/21 0:27
4446,107,2021/01/21 1:40
2804,170,2021/01/21 3:01
6727,65,2021/01/21 4:09
5484,81,2021/01/21 5:48
6913,147,2021/01/21 7:10
1459,29,2021/01/21 7:26
7405,118,2021/01/21 8:19
6346,180,2021/01/21 9:06
4966,88,2021/01/21 9:47
7001,79,2021/01/21 11:16
9637,121,2021/01/21 13:08
8675,90,2021/01/21 13:36
7841,96,2021/01/21 14:04
9977,87,2021/01/21 14:08
4879,114,2021/01/21 15:35
1651,198,2021/01/21 15:46
6527,24,2021/01/21 17:28
2523,152,2021/01/21 18:04
9328,61,2021/01/21 18:07
2970,50,2021/01/21 19:46
9690,19,2021/01/21 19:51
3387,36,2021/01/21 21:01
2999,161,2021/01/21 22:45
2847,78,2021/01/21 23:47
4310,107,2021/01/22 1:16
4745,149,2021/01/22 3:05
8397,18,2021/01/22 4:17
4785,91,2021/01/22 6:05
8041,82,2021/01/22 6:54
5428,123,2021/01/22 8:05
2506,4,2021/01/22 9:22
1465,43,2021/01/22 10:42
2968,74,2021/01/22 11:52
8037,128,2021/01/22 13:48
9447,3,2021/01/22 15:38
2287,49,2021/01/22 16:15
6872,97,2021/01/22 17:42
3580,175,2021/01/22 19:28
8747,92,2021/01/22 20:10
3333,127,2021/01/22 20:13
2895,176,2021/01/22 21:53
9751,181,2021/01/22 22:38
9135,114,2021/01/22 23:23
2079,127,2021/01/23 0:25
3184,68,2021/01/23 1:41
4769,67,2021/01/23 2:36
7811,91,2021/01/23 3:41
7486,9,2021/01/23 4:15
3689,183,2021/01/23 5:20
6622,91,2021/01/23 7:01
2778,135,2021/01/23 7:11
6467,188,2021/01/23 8:35
9313,116,2021/01/23 9:45
9532,34,2021/01/23 11:11
3576,128,2021/01/23 11:59
6825,100,2021/01/23 13:43
1532,163,2021/01/23 14:38
9091,116,2021/01/23 14:54
5567,175,2021/01/23 16:43
2290,36,2021/01/23 18:32
5581,76,2021/01/23 18:56
2023,180,2021/01/23 18:58
5770,92,2021/01/23 20:40
7189,128,2021/01/23 22:12
7503,84,2021/01/23 22:36
2396,96,2021/01/23 23:03
9842,75,2021/01/23 23:52
3189,70,2021/05/01 19:14
2936,70,2021/05/01 20:54
6279,184,2021/05/01 21:23
5880,189,2021/05/01 23:10
3614,150,2021/05/02 0:07
8070,56,2021/05/02 1:44
2541,174,2021/05/02 2:21
4152,11,2021/05/02 2:32
3271,41,2021/05/02 4:10
3029,74,2021/05/02 4:31
1241,180,2021/05/02 6:14
1472,194,2021/05/02 6:56
4457,176,2021/05/02 8:07
6768,33,2021/05/02 8:51
1338,66,2021/05/02 10:26
5837,189,2021/05/02 12:01
5663,41,2021/05/02 13:22
4581,157,2021/05/02 13:42
2007,96,2021/05/02 15:16
3330,96,2021/05/02 16:57
1904,78,2021/05/02 17:48
4239,30,2021/05/02 19:02
7406,17,2021/05/02 19:32
3421,184,2021/05/02 21:22
6153,3,2021/05/02 21:23
4770,49,2021/05/02 22:09
5832,62,2021/05/02 22:24
4759,73,2021/05/02 22:42
2468,101,2021/05/03 0:12
6814,44,2021/05/03 1:47
2014,17,2021/05/03 3:11
7924,28,2021/05/03 4:48
8984,93,2021/05/03 6:28
4763,190,2021/12/24 18:20
8001,20,2021/12/24 18:35
5561,167,2021/12/24 19:47
2282,22,2021/12/24 21:35
6074,61,2021/12/24 23:10
7700,118,2021/12/25 0:42
1620,153,2021/12/25 2:32
1464,187,2021/12/25 2:41
7909,152,2021/12/25 4:00
5851,7,2021/12/25 4:12
5922,50,2021/12/25 5:01
2153,193,2021/12/25 5:46
9733,62,2021/12/25 6:27
5023,117,2021/12/25 6:45
1517,28,2021/12/25 7:43
4296,148,2021/12/25 7:53
9816,110,2021/12/25 9:24
1584,75,2021/12/25 10:14
1240,27,2021/12/25 10:35
8573,158,2021/12/25 10:53
3037,5,2021/12/25 12:02
5374,56,2021/12/25 13:21
4862,153,2021/12/25 13:54
5429,62,2021/12/25 14:19
7806,80,2021/12/25 15:29
9139,116,2021/12/25 15:56
8459,80,2021/12/25 17:16
3481,55,2021/12/25 18:52
4879,150,2021/12/25 19:34
5673,8,2021/12/25 20:14
3515,92,2021/12/25 20:42
8467,71,2021/12/25 21:52
7819,62,2021/12/25 22:33
7613,118,2021/12/26 0:23
7885,10,2021/12/26 0:32
5996,137,2021/12/26 0:35
3110,39,2021/12/26 1:33
1750,99,2021/12/26 3:13
3987,173,2021/01/09 18:51
1041,93,2021/01/09 19:58
7729,158,2021/01/09 20:36
8033,73,2021/01/09 22:08
2509,69,2021/01/09 22:20
8277,158,2021/01/09 23:10
1160,18,2021/01/09 23:56
7652,156,2021/01/10 1:56
9956,39,2021/01/10 3:34
5881,144,2021/01/10 4:51
2726,117,2021/01/10 4:52
8379,55,2021/01/10 5:51
7170,115,2021/01/10 7:36
4194,145,2021/01/10 7:47
7069,125,2021/01/10 8:05
1102,93,2021/01/10 8:19
4514,142,2021/01/10 8:29
3718,33,2021/01/10 8:42
3862,30,2021/01/10 9:59
2206,199,2021/01/10 11:16
9268,16,2021/01/10 12:51
7290,79,2021/01/10 13:24
4606,116,2021/01/10 14:48
8475,33,2021/01/10 15:56
2723,171,2021/01/10 17:06
3875,56,2021/01/10 18:41
2135,92,2021/03/09 20:30
4804,102,2021/03/09 22:04
4392,130,2021/03/09 23:45
5955,160,2021/03/10 1:43
4848,2,2021/03/10 2:39
6814,123,2021/03/10 3:08
9610,30,2021/03/10 4:53
2097,6,2021/03/10 6:24
6601,65,2021/03/10 6:49
1784,179,2021/03/10 8:29
2619,76,2021/03/10 9:12
4009,106,2021/03/10 10:05
7781,38,2021/03/10 10:38
5018,172,2021/03/10 11:35
4694,61,2021/03/10 11:47
4571,195,2021/03/10 13:10
1276,64,2021/03/10 13:32
6789,73,2021/03/10 14:14
1814,88,2021/03/10 15:10
8224,173,2021/03/10 15:32
8424,194,2021/03/10 16:21
9997,199,2021/03/10 16:38
3155,81,2021/03/10 17:28
9562,146,2021/03/10 17:45
7778,183,2021/03/10 18:32
2589,127,2021/03/10 19:36
5699,64,2021/03/10 20:41
1596,198,2021/03/10 21:12
2677,186,2021/03/10 22:41
3229,4,2021/03/10 23:35
4810,4,2021/03/11 0:44
8748,62,2021/03/11 1:27
9063,166,2021/03/11 3:05
5902,37,2021/03/11 4:23
8395,134,2021/03/11 6:14
2485,95,2021/03/11 6:24
5021,84,2021/03/11 8:03
9056,52,2021/03/11 8:09
4209,107,2021/03/11 10:03
7113,193,2021/03/11 11:23
3123,22,2021/03/11 12:18
5441,134,2021/03/11 12:49
4054,175,2021/03/11 14:16
6210,78,2021/03/11 14:21
5080,102,2021/03/11 14:37
7777,125,2021/03/11 15:38
9336,186,2021/03/11 17:03
6235,190,2021/03/11 18:10
1043,110,2021/03/11 19:06
1440,80,2021/03/11 19:12
8934,66,2021/03/11 19:20
1005,8,2021/03/11 20:41
1484,75,2021/03/11 21:35
9210,22,2021/03/11 23:23
8740,102,2021/03/12 1:20
8483,28,2021/03/12 2:27
7820,129,2021/03/12 3:18
8616,84,2021/03/12 4:18
5098,81,2021/03/12 4:47
2215,8,2021/03/12 5:44
7819,106,2021/03/12 6:00
8369,113,2021/03/12 6:15
2031,92,2021/03/12 6:53
5257,98,2021/03/12 7:28
5322,95,2021/03/12 9:15
2056,115,2021/03/12 10:19
6698,56,2021/03/12 12:09
8802,181,2021/02/27 13:19
9117,21,2021/02/27 13:54
2338,188,2021/02/27 15:00
4529,170,2021/02/27 16:06
9735,140,2021/02/27 16:56
2681,181,2021/02/27 17:48
7998,19,2021/02/27 19:03
5759,23,2021/02/27 19:51
2172,13,2021/02/27 21:12
5044,71,2021/02/27 22:12
4217,159,2021/02/27 23:28
5869,175,2021/02/28 0:52
9432,143,2021/02/28 2:13
7208,144,2021/02/28 2:38
1311,105,2021/02/28 3:59
7925,31,2021/02/28 5:48
3551,86,2021/02/28 6:54
4153,13,2021/02/28 8:16
2591,152,2021/02/28 8:48
5536,158,2021/02/28 10:38
9101,5,2021/02/28 12:30
9643,166,2021/02/28 12:53
7746,111,2021/02/28 13:43
5040,33,2021/02/28 14:51
3082,165,2021/02/28 16:48
3618,138,2021/02/28 16:53
9675,140,2021/02/28 17:28
1728,117,2021/02/28 18:23
3638,177,2021/02/28 19:28
8491,169,2021/02/28 20:58
4790,187,2021/02/28 22:17
3892,67,2021/02/28 23:51
8474,13,2021/03/01 0:47
4949,23,2021/03/01 1:26
3734,21,2021/03/01 2:43
9538,124,2021/03/01 3:30
8142,13,2021/03/01 5:27
8449,37,2021/03/01 7:00
8497,53,2021/03/01 7:02
1129,153,2021/03/01 8:06
7209,86,2021/03/01 8:57
6431,198,2021/03/01 10:23
6206,21,2021/03/01 11:21
2257,79,2021/03/01 11:55
9666,85,2021/03/01 13:38
3048,111,2021/03/01 14:20
8613,188,2021/03/01 14:49
7086,131,2021/03/01 15:53
2535,14,2021/03/01 16:08
8350,200,2021/03/01 16:09
1298,148,2021/03/01 17:36
8592,154,2021/03/01 17:53
4252,23,2021/03/01 18:10
7172,154,2021/03/01 20:00
9769,152,2021/03/01 21:35
6673,160,2021/05/24 3:20
1896,89,2021/05/24 4:12
2294,41,2021/05/24 5:24
6718,59,2021/05/24 6:26
1136,182,2021/05/24 7:47
6674,191,2021/05/24 9:31
3283,129,2021/05/24 9:50
4126,48,2021/05/24 10:57
9722,104,2021/05/24 12:45
4382,87,2021/05/24 13:34
8075,36,2021/05/24 14:59
7870,29,2021/05/24 16:25
7909,186,2021/05/24 17:34
7801,174,2021/05/24 19:13
5375,37,2021/05/24 20:04
8520,134,2021/05/24 21:41
3082,189,2021/05/24 22:34
5262,168,2021/05/25 0:15
6958,194,2021/05/25 1:49
1309,179,2021/05/25 1:54
6791,69,2021/05/28 11:38
6181,161,2021/05/28 11:46
4594,132,2021/05/28 13:31
1289,14,2021/05/28 13:48
7529,90,2021/05/28 15:03
2630,163,2021/05/28 16:42
1164,94,2021/05/28 18:01
7414,177,2021/05/28 19:00
4691,185,2021/05/28 20:59
7181,35,2021/05/28 22:04
1089,117,2021/05/28 23:21
3550,78,2021/05/29 0:34
3910,104,2021/05/29 2:04
4113,55,2021/05/29 3:47
6585,137,2021/05/29 4:18
9087,24,2021/05/29 4:21
9974,165,2021/05/29 5:42
9811,48,2021/05/29 6:16
7801,127,2021/05/29 8:07
3439,162,2021/05/29 8:16
9060,6,2021/05/29 8:25
7957,12,2021/05/29 9:32
3525,162,2021/05/29 9:49
5895,115,2021/05/29 10:57
9299,7,2021/05/29 12:14
7372,131,2021/05/29 13:36
6518,138,2021/05/29 15:31
1033,148,2021/05/29 15:36
7592,38,2021/05/29 16:30
7512,199,2021/05/29 16:43
8391,161,2021/11/03 6:54
4465,95,2021/11/03 8:52
4924,188,2021/11/03 10:46
9305,113,2021/11/03 11:06
3661,126,2021/11/03 11:19
3275,156,2021/11/03 11:42
1325,153,2021/11/03 12:13
8842,103,2021/11/03 13:31
5587,53,2021/11/03 15:09
6010,35,2021/11/03 15:30
3294,44,2021/11/03 16:35
3814,81,2021/11/03 18:23
2618,191,2021/11/03 18:53
1434,153,2021/11/03 19:31
6019,149,2021/11/03 20:57
2939,98,2021/11/03 22:23
6092,155,2021/11/03 22:48
9944,162,2021/11/03 23:46
7023,90,2021/02/08 19:25
9372,135,2021/02/08 19:58
4875,116,2021/02/08 20:30
3978,52,2021/02/08 22:16
9501,111,2021/02/08 23:24
8799,143,2021/02/09 0:29
9697,19,2021/02/09 1:48
2361,39,2021/02/09 2:29
9389,191,2021/02/09 2:50
3670,187,2021/02/09 4:30
2770,191,2021/02/09 6:07
1865,119,2021/02/09 6:53
1774,2,2021/02/09 6:54
5651,195,2021/02/09 8:06
4760,8,2021/02/09 8:23
7636,160,2021/02/09 9:51
6836,55,2021/02/09 10:33
6281,103,2021/02/09 11:02
6099,2,2021/02/09 12:02
4507,173,2021/02/09 12:35
9454,55,2021/02/09 13:04
6681,8,2021/02/09 13:35
7790,160,2021/02/09 14:37
8555,195,2021/02/09 15:29
